56.8898,21.1817
56.9419,23.9137
57.0705,24.3371
57.0389,22.7724
57.5015,22.8088
57.1293,24.2842
57.0449,24.4195
57.2599,24.4189
56.9533,23.3387
57.3364,23.1235
57.2465,22.5876
56.9567,23.7233
56.9032,24.0467
56.9363,24.3039
56.386,28.1218
56.5396,27.7189
56.0961,27.5328
56.9439,27.644
56.5498,27.8837
56.7874,27.6732
56.95,24.1
55.8969,27.172
57.513,24.724
56.294,26.7248
56.1984,26.5081
55.9779,26.2978
56.3456,21.0646
56.4079,24.1944
57.1843,27.6719
56.3567,26.1761
57.4216,27.0466
56.5,27.3166
57.0033,27.1337
56.3403,26.7999
56.5505,26.9298
56.6091,26.7547
57.5394,26.694
56.851,26.2184
57.1775,26.0284
56.9043,26.7161
57.1734,26.7527
57.1287,27.27
56.1615,25.7482
56.3465,25.5581
56.9675,26.3076
56.7455,24.725
57.0618,25.8179
57.4242,25.9017
57.2433,25.2803
57.3091,25.2761
56.8988,25.6429
57.7767,26.0118
56.5358,21.1747
57.6269,25.6919
57.4731,25.4917
57.8619,25.0547
57.7672,24.8774
57.6949,25.275
56.6516,25.4364
56.6029,25.2636
56.6485,25.1195
56.7445,24.4008
56.6061,24.5223
56.5047,25.7618
56.6177,25.7194
56.51,21.01
57.8961,25.3342
57.8842,25.458
56.5797,21.3338
57.3337,25.6085
56.7211,21.6016
57.5198,25.3404
57.5387,25.4257
57.1538,24.8595
57.3115,25.3571
56.8113,24.6113
57.1821,24.7056
57.1534,24.6433
56.9747,24.6329
56.4458,21.5939
56.164,21.1627
56.861,24.3498
56.834,24.4968
57.0987,24.6863
57.0101,24.9578
56.7947,23.9358
56.8296,24.2318
57.2379,25.0436
57.3708,25.0324
56.4185,21.8541
32.8925,13.18
32.1704,13.02
31.21,16.59
25.9044,13.8972
27.0333,14.4333
32.38,15.1
32.5319,13.0175
32.9344,12.0791
31.8804,10.97
29.1167,15.9333
32.7648,22.6391
32.7604,21.62
32.7604,12.72
24.3704,14.4708
29.7504,24.5166
29.108,21.2869
32.6604,14.26
30.77,20.22
24.1667,23.2696
24.2,23.29
30.6704,18.2666
27.517,15.0333
32.1167,20.0667
30.1679,10.4567
31.4337,12.9833
30.1333,9.5
31.6606,20.0155
26.5903,12.7751
24.9647,10.1728
31.7704,13.99
28.5504,17.5834
26.3666,15.8
27.4471,13.0517
30.257,19.2
27.5333,14.2834
29.2337,19.2166
32.8281,21.8622
32.5005,20.83
32.08,23.96
34.2704,-6.58
28.98,-10.07
34.0546,-5.0004
33.6,-7.6164
30.44,-9.62
32.3373,-6.3498
35.7473,-5.8327
33.0104,-7.62
34.69,-1.91
33.9004,-5.56
34.0253,-6.8361
31.63,-8
33.2604,-8.51
31.9404,-4.45
28.4304,-11.1
34.2204,-4.02
35.2004,-6.16
35.0204,-5.91
32.32,-9.24
29.7104,-9.74
34.8103,-5.57
43.7396,7.4069
46.4823,28.253
47.7493,28.9658
46.6367,29.4111
47.9479,27.5638
47.6363,28.143
47.5767,27.7126
47.8914,28.2931
47.8161,28.7972
46.5129,29.6619
47.3849,28.8245
46.2946,28.6565
46.5268,28.7644
46.2774,28.2027
46.3317,28.9636
48.1721,27.3034
48.3827,27.4381
48.0355,27.8129
48.2394,27.6056
48.3629,27.0779
46.9435,28.7823
47.7591,27.9053
47.2131,29.1593
46.8316,29.4777
46.8784,29.2348
45.9079,28.1944
47.005,28.8577
47.1422,28.6077
46.8531,29.64
47.5011,28.3654
45.9027,28.6682
47.2631,29.1608
47.3087,29.1101
47.2556,28.3099
47.7751,27.5189
46.8305,28.5906
47.0816,28.1714
48.1566,28.2849
47.2108,27.8005
42.8425,19.8733
42.5969,19.9456
42.7339,19.7919
42.9089,19.9644
42.5619,19.8339
42.8242,19.5225
42.466,19.2663
43.0292,19.7456
42.0931,19.1003
42.2864,18.84
42.3922,18.9225
42.5472,19.1053
42.4531,18.5375
42.4258,18.7719
42.9639,19.5825
42.775,18.9583
43.1528,18.8394
43.3522,19.3542
42.8439,20.1683
42.9564,19.0967
42.4364,18.6961
41.9283,19.2064
43.1547,19.1219
18.0706,-63.0847
-18.9166,47.5166
-18.1818,49.405
-14.8833,50.2833
-15.4333,49.7333
-15.8328,48.8166
-16.7495,44.4833
-16.0995,46.6333
-13.4,48.2666
-15.67,46.345
-13.6829,48.45
-12.2765,49.3115
-19.5162,45.4666
-21.2167,48.3333
-21.7391,43.3657
-23.3568,43.69
-21.4329,44.3333
-21.4333,47.0833
-25.0219,44.0749
-24.2162,45.3166
-19.85,47.0333
-14.8661,47.9834
-18.0666,44.0167
-17.8329,48.4167
-22.8166,47.8332
-22.3996,46.1167
-20.2833,44.2833
-25.0268,46.99
-14.2662,50.1666
7.103,171.38
41.2406,20.5933
41.9164,22.4128
42.1981,21.8286
41.6383,22.4647
41.9547,21.4275
41.9389,21.615
41.4406,22.7278
41.8542,22.4444
41.5775,21.9428
42.1564,21.5853
41.7839,21.9056
41.4672,21.1231
42.0264,21.5619
41.9158,21.5306
41.0893,21.0109
41.9236,20.9136
41.8828,22.5092
41.3028,20.8303
41.1083,21.3786
41.7156,21.7756
41.4331,22.0119
42.1322,21.7144
41.1172,20.8019
41.4375,22.6433
41.5136,21.2153
41.61,20.6
41.178,20.6778
42.102,21.3846
41.4149,22.8816
41.8841,21.5885
41.1865,22.7203
42,21.4335
41.7423,22.1979
42.0208,22.5876
41.9945,21.58
41.221,21.203
41.9825,21.0624
41.3451,21.555
41.0391,21.3395
41.3369,21.3311
41.3694,21.2483
41.4741,22.643
41.796,20.9082
41.8344,20.8856
41.042,21.4587
41.6487,21.6922
42.0784,22.1807
42.0019,22.1728
41.5244,20.5242
41.4788,20.5586
41.5167,21.9458
42.0724,21.1237
41.4061,22.2463
41.4846,22.0906
41.4951,22.3836
41.4258,21.454
41.8667,21.9411
41.3174,22.56
41.5127,20.9589
41.9654,22.7763
42.0092,20.9701
41.8715,22.2896
41.8176,22.2353
42.0767,21.0531
42.2009,22.3324
42.1686,22.1166
41.7623,22.8892
41.1417,22.5014
41.2031,22.5756
41.7031,22.8578
41.9672,20.9808
19.4549,0.8564
12.65,-8
18.4411,1.4078
16.9004,-0.35
14.49,-4.18
16.2666,-0.05
12.617,-11.4066
12.8833,-7.55
11.3204,-5.68
18.9,-3.53
13.44,-6.26
16.7666,-3.0166
13.6704,-6.07
22.6666,-3.9834
14.45,-11.44
14.7337,-6.1333
13.0504,-9.4833
15.18,-7.28
12.7504,-8.08
11.9404,-8.44
13.3004,-4.9
11.4204,-7.49
12.3904,-5.47
13.9,-4.55
15.1337,-10.5666
13.8004,-10.82
15.2304,-9.59
16.417,-3.6666
15.9167,2.4
20.2014,1.0888
13.5504,-7.45
16.7834,96.1667
19.3783,95.2279
16.2618,97.7215
16.5004,97.67
16.2933,95.6829
16.1619,94.7014
14.098,98.195
12.4541,98.6115
15.2533,97.8679
23.0837,97.4
17.6483,95.4679
16.7547,96.5193
17.32,96.515
16.7704,94.75
17.0433,95.6429
16.6133,95.1829
18.8165,95.2114
20.9085,94.823
25.3596,97.3928
22.105,95.15
19.7666,96.1186
19.665,97.206
20.4615,94.881
19.429,93.5494
20.1445,94.9196
22.5783,95.6929
21.88,95.962
21.4618,95.3914
21.332,95.0866
21.97,96.085
20.782,97.038
18.4779,96.4379
18.9483,96.4179
17.7819,95.7415
20.14,92.88
16.85,97.6167
22.65,93.6167
48.9337,89.95
45.75,106.266
47.9167,106.9166
49.6453,100.1544
49.6167,106.35
49.0533,104.1183
47.75,96.8167
46.3611,108.3611
46.3722,96.2583
44.8666,110.15
48.0666,114.506
49.9833,92.0666
48.8106,103.5317
46.25,102.7666
47.4769,101.4502
46.3,100.9833
49.4867,105.9228
48.8666,106.4666
47.711,106.947
47.3167,110.65
43.5836,104.4403
44.3337,111.2333
48.9664,96.7833
46.7,113.2833
50.25,106.2
48.0166,91.6333
22.203,113.545
14.6104,-61.08
16.5904,-14.27
25.3804,-5.78
17.5504,-14.7
16.2504,-8.1666
25.2333,-11.5833
22.679,-12.707
15.167,-12.1833
17.058,-13.909
19.747,-14.391
16.62,-11.4
16.6171,-7.25
20.9,-17.056
16.524,-15.8127
18.55,-11.4166
20.5166,-13.05
16.1503,-13.5037
22.7304,-12.4833
18.0583,-15.9621
18.0973,-15.9327
18.0989,-15.9885
18.0864,-15.9753
16.6666,-9.6167
16.7,-62.2167
35.8258,14.5269
35.8669,14.5619
35.8419,14.5431
35.8422,14.4853
35.8947,14.495
35.8558,14.5331
35.8897,14.4425
35.9306,14.4764
35.8719,14.4411
35.8992,14.4944
35.9125,14.5019
36.0556,14.2036
35.8461,14.4672
35.8869,14.4025
36.0361,14.3094
35.8933,14.3989
35.8311,14.4742
35.8492,14.5031
36.0244,14.2428
35.8997,14.5147
35.8761,14.535
35.8589,14.4886
35.8783,14.4719
35.9206,14.3664
35.9483,14.4006
35.8347,14.4583
36.03,14.2333
35.8847,14.4844
35.9136,14.4436
35.8489,14.5167
36.0578,14.2264
36.0444,14.2397
35.9092,14.4522
35.9242,14.4519
35.8614,14.3822
35.8556,14.4364
36.0328,14.2581
35.9006,14.4464
35.8331,14.4847
35.8875,14.5169
36.05,14.2644
35.8856,14.5475
36.0722,14.2358
35.9058,14.4881
35.8925,14.4828
35.8892,14.5328
36.0419,14.2267
35.9564,14.3622
35.9092,14.4256
36.0378,14.2942
35.8731,14.4989
35.8822,14.3981
35.8792,14.4953
35.9197,14.4844
35.9056,14.4761
36.0431,14.2172
35.8908,14.4742
35.9225,14.48
35.8658,14.515
35.9003,14.455
35.8922,14.5183
35.8972,14.4611
35.8856,14.5275
35.8703,14.5133
35.8958,14.5083
36.0375,14.2361
36.0264,14.285
36.06,14.2089
-20.1666,57.5
-20.3162,57.5166
4.1667,73.4999
6.8874,73.114
5.1038,73.0699
3.4718,73.547
6.1509,73.2901
-0.6,73.0833
2.6717,72.8936
3.0789,72.9647
6.6223,73.0702
3.7571,72.9689
5.7669,73.4136
2.9217,73.5811
5.4442,73.3662
0.5303,72.9967
5.6681,73.0302
2.1878,73.095
0.7539,73.4353
1.8342,73.5031
-0.3,73.4256
4.2631,72.9919
4.3742,73.6517
-16.0703,35.1471
-15.6167,34.5167
-15.7,35.1833
-9.9329,33.9333
-15.3981,34.6534
-15.39,35.31
-16.042,34.8019
-16.0333,35.5
-15.79,34.9899
-16.55,35.1332
-15.8064,35.6507
-16.9167,35.2667
-11.5996,34.3
-11.0195,33.8546
-9.7162,33.2666
-11.46,34.02
-11.9,33.6
-13.3753,34.0036
-13.6532,33.9385
-13.8,32.9
-12.9163,34.3
-13.0364,33.4822
-14.8167,34.6333
-14.3667,34.3333
-13.7829,34.4333
-13.9833,33.7833
-14.4596,35.27
-14.9889,34.9591
-14.9667,35.5167
30.42,-109.65
27.95,-101.22
31.0241,-114.8496
22.7704,-102.58
20.67,-101.5
30.7641,-116.0093
30.4837,-115.95
18.5,-88.3
27.58,-109.93
20.9304,-89.0201
20.4004,-89.53
18,-92.9
23.2211,-106.42
23.72,-99.13
32.65,-115.48
21.8795,-102.2904
28.645,-106.085
21.0204,-101.28
17.55,-99.5
20.1704,-98.73
20.67,-103.33
18.9211,-99.24
25.67,-100.33
17.9587,-102.2
16.33,-96.6
16.917,-96.4
20.6704,-88.2
25.04,-111.66
23.2,-106.23
24.3305,-107.37
20.2,-89.28
25.19,-99.84
19.53,-96.92
19.8204,-97.36
21.1,-89.28
20.9666,-89.6166
27.9904,-114.17
25.42,-101.005
28.9337,-114.1666
16.1671,-95.2
24.0311,-104.67
18.2,-98.05
21.5054,-104.88
22.4004,-105.46
16.9004,-99.22
17.8104,-97.79
15.7304,-96.47
19.23,-103.72
19.77,-104.37
18.7804,-103.15
19.08,-102.35
20.48,-90.08
20.13,-88.92
24.8304,-105.34
15.8592,-97.0659
29.0989,-110.9541
16.43,-95.02
22.17,-101
24.83,-107.38
19.4204,-102.07
16.33,-95.23
20.5704,-101.2
19.4424,-99.131
19.9804,-102.28
17.2704,-97.68
17.5204,-101.27
23.9204,-106.9
28.33,-100.85
31.3223,-109.563
28.7076,-100.5317
26.08,-98.3
29.5404,-104.41
24.14,-110.32
14.9,-92.27
15.33,-92.63
18.9,-98.45
18.85,-97.13
18.5704,-99.62
18.37,-99.54
22.8928,-109.9045
22.35,-102.88
17.25,-100.68
17.2,-100.43
17.94,-94.74
20.2804,-102.56
20.63,-100.38
21.15,-101.7
15.6904,-93.22
19.83,-90.5
19.3304,-99.67
19.32,-98.23
17.0827,-96.6699
19.05,-98.2
16.75,-93.15
21.3704,-101.93
21.2833,-89.6666
20.9604,-97.41
17.8,-91.53
21.1304,-88.15
25.79,-109
24.636,-107.9162
27.0819,-109.4546
26.8004,-105.82
19.68,-100.57
25.4204,-102.1799
26.9334,-105.6666
28.2,-105.5
31.87,-116.62
24.8604,-99.57
20.38,-100
17.9805,-94.53
30.6104,-106.51
18.4504,-97.38
18.6537,-91.8245
19.7334,-101.1895
22.8504,-105.8
19.41,-99.03
25.5701,-103.5
18.4,-93.23
18.5804,-92.65
17.4804,-91.43
18.9204,-103.88
22.9204,-98.07
26.0133,-111.3517
27.3171,-112.2834
26.4204,-108.62
25.5705,-108.47
19.0496,-104.3231
20.53,-100.8
25.7592,-102.9827
26.9,-101.42
25.5701,-103.42
31.305,-110.945
21.93,-99.98
21.9804,-98.75
21.2704,-98.78
21.98,-99.02
22,-99.67
25.4704,-108.09
32.5,-117.08
20.51,-86.95
21.2084,-86.7115
21.17,-86.83
19.5804,-88.05
19.3504,-90.72
24.8704,-103.7
24.52,-104.78
21.2304,-104.9
21.82,-105.22
21.9304,-105.27
23.6604,-100.65
23.1704,-102.86
22.7704,-103.57
26.51,-100.18
31.1,-107.98
31.6904,-106.49
24.2904,-103.39
30.7161,-112.1642
30.6166,-111.05
29.0171,-110.1333
20.6771,-105.245
19.8104,-99.11
27.5,-99.55
25.88,-97.5
24.8504,-98.16
22.3189,-97.8361
22.3,-97.87
22.7334,-98.95
23.0004,-99.72
19.7104,-103.46
27.6904,-105.1701
28.4257,-106.8696
30.4185,-107.9119
20.5504,-97.47
16.6801,-98.42
18.3204,-100.65
26.8304,-109.63
27.4666,-109.925
27.93,-110.89
22.0604,-98.19
30.9904,-110.3
16.85,-99.916
16.75,-92.6334
19.1773,-96.16
18.1204,-94.42
18.4704,-95.3
18.9204,-96.92
20.2166,-96.7834
2.303,111.843
3.0667,101.55
3.1664,113.036
1.53,110.33
5.2767,115.2417
4.865,100.72
4.2332,103.4479
3.1667,101.7
6.433,100.19
6.1133,100.3729
5.4136,100.3294
5.4171,100.4
5.6497,100.4793
5.843,118.108
5.0464,118.336
6.12,102.23
1.48,103.73
2.0383,103.3179
5.3304,103.12
4.6,101.065
3.83,103.32
5.98,116.11
4.271,117.896
4.184,102.042
4.0119,101.0314
2.2064,102.2465
2.0337,102.5666
4.3999,113.9845
2.7105,101.94
2.914,101.7019
3.7927,101.8423
1.8504,102.9333
3.0204,101.55
-20.4501,32.77
-17.88,36.89
-17.6077,36.8197
-22.8427,31.9631
-11.3196,40.35
-23.866,35.3886
-15.0399,40.6822
-15.136,39.293
-21.5373,32.9564
-24.7257,34.766
-16.8921,34.6559
-25.04,33.64
-15.1757,37.74
-21.9995,35.3166
-19.6196,34.73
-25.0195,33.09
-16.0995,33.95
-16.23,39.91
-14.7896,36.54
-23.858,35.3398
-19.82,34.87
-13.3,35.24
-12.983,40.5323
-24.0629,34.7303
-18.9696,32.88
-14.5186,40.715
-13.1196,39
-25.9553,32.5892
-16.8496,38.26
-13.1984,37.4995
-19.12,33.47
-16.17,33.58
-25.9696,32.46
-17.3995,15.88
-21.9796,16.91
-17.78,15.77
-22.57,17.0835
-28.5495,16.43
-19.64,17.342
-23.3196,17.08
-26.4995,17.15
-28.0196,18.74
-21.436,15.951
-22.9575,14.5053
-21.939,15.853
-26.648,15.1594
-19.5666,18.1166
-21.9995,15.58
-20.1095,16.14
-17.4996,24.26
-17.5,14.9833
-17.4667,16.3333
-17.7833,15.6833
-22.455,18.963
-24.84,16.94
-18.0596,13.82
-22.6689,14.535
-26.5739,18.13
-20.4595,16.64
-24.6196,17.9599
-17.92,19.7499
-17.6167,18.6
-19.24,17.71
-18.3611,16.5814
-21.0667,164.8667
-20.9,167.2667
-22.2625,166.4443
13.5167,2.1167
13.4916,7.0964
13.8,8.9833
14.7318,0.9195
11.8882,3.4467
18.82,7.33
13.7904,5.2599
14.0762,5.9586
14.9,5.2599
14.2532,13.1108
13.05,3.2
13.9874,10.27
13.3171,12.6089
14.212,1.4531
21.015,12.3075
16.9959,7.9828
-29.0569,167.9617
9.0833,7.5333
5.008,7.85
7.2504,5.2
11.4232,4.517
4.81,7.01
10.2904,11.17
6.867,7.3834
11.7104,11.08
11.749,11.966
7.8704,9.78
11.85,13.16
10.4004,5.4699
9.93,8.89
6.3249,8.1137
7.4804,4.56
7.1604,3.35
6.5965,3.3421
6.4433,3.3915
6.8204,3.92
7.63,4.18
7.7704,4.56
8.49,4.55
12.1704,6.66
4.9267,6.2676
9.62,6.55
7.6304,5.22
7.38,3.93
7.97,3.59
11.5204,7.32
12.9904,7.6
7.8504,3.93
8.13,4.24
6.3405,5.62
8.849,7.8736
8.4904,8.52
7.0904,4.84
7.8004,6.7399
13.06,5.24
10.52,7.44
12,8.52
11.08,7.71
7.5304,5.76
7.2004,5.59
11.7992,9.3503
7.1104,6.7399
10.2703,13.27
5.7837,7.0333
11.5204,13.69
10.3104,9.84
7.73,8.53
7.1904,8.13
6.1404,6.78
6.2104,7.07
6.45,7.5
10.6204,12.19
5.493,7.026
4.9604,8.33
5.8904,5.68
4.5704,7.56
5.1004,7.35
5.532,7.486
5.52,5.76
6.1985,6.7274
9.0804,6.01
10.0457,11.2131
11.6804,10.19
12.8705,11.04
9.21,12.48
12.8804,10.45
8.9004,11.36
9.4604,12.04
12.4504,4.1999
12.153,-86.2685
10.9204,-83.7
11.25,-85.86
11.2,-84.8333
12.11,-85.38
12.47,-85.66
11.9337,-85.95
14.0333,-83.3834
11.846,-86.195
13.091,-86
12.4356,-86.8794
13.09,-86.36
13.476,-86.583
12.6304,-87.13
13.63,-86.473
11.969,-86.095
12,-83.7649
11.4404,-85.82
12.9171,-85.9167
50.853,5.677
52.35,4.9166
52.08,4.27
52.3804,4.63
53.2204,6.58
51.502,3.61
52.5176,5.474
51.988,5.923
53,6.55
51.6833,5.3167
52.524,6.097
52.1003,5.12
53.2504,5.7834
51.92,4.48
51.43,5.5
